335,1144054000,1144054000,공덕제1동,읍면동,
336,1144055000,1144055000,공덕제2동,읍면동,
337,1144055500,1144055500,아현동,읍면동,1114078
338,1144056000,1144056000,신공덕동,읍면동,
339,1144056500,1144056500,공덕동,읍면동,1114077
340,1144057000,1144057000,도화제1동,읍면동,
341,1144058000,1144058000,도화제2동,읍면동,
342,1144058500,1144058500,도화동,읍면동,1114075
343,1144059000,1144059000,용강동,읍면동,1114059
344,1144060000,1144060000,대흥동,읍면동,1114060
345,1144061000,1144061000,염리동,읍면동,1114061
346,1144062000,1144062000,노고산동,읍면동,
347,1144063000,1144063000,신수동,읍면동,1114063
348,1144064000,1144064000,창전동,읍면동,
349,1144065000,1144065000,상수동,읍면동,
350,1144065500,1144065500,서강동,읍면동,1114076
351,1144066000,1144066000,서교동,읍면동,1114066
352,1144067000,1144067000,동교동,읍면동,
353,1144068000,1144068000,합정동,읍면동,1114068
354,1144069000,1144069000,망원제1동,읍면동,1114069
355,1144070000,1144070000,망원제2동,읍면동,1114070
356,1144071000,1144071000,연남동,읍면동,1114071
357,1144072000,1144072000,성산제1동,읍면동,1114072
358,1144073000,1144073000,성산제2동,읍면동,1114073
359,1144074000,1144074000,상암동,읍면동,1114074
360,11470,1147000000,양천구,시군구,1115000
361,1147051000,1147051000,목1동,읍면동,1115051
362,1147052000,1147052000,목2동,읍면동,1115052
363,1147053000,1147053000,목3동,읍면동,1115053
364,1147054000,1147054000,목4동,읍면동,1115054
365,1147055000,1147055000,목5동,읍면동,1115071
366,1147055100,1147055100,목제6동,읍면동,
367,1147056000,1147056000,신월1동,읍면동,1115057
368,1147057000,1147057000,신월2동,읍면동,1115058
369,1147058000,1147058000,신월3동,읍면동,1115059
370,1147059000,1147059000,신월4동,읍면동,1115060
371,1147060000,1147060000,신월5동,읍면동,1115061
372,1147061000,1147061000,신월6동,읍면동,1115062
373,1147061100,1147061100,신월7동,읍면동,1115063
374,1147062000,1147062000,신정1동,읍면동,1115064
375,1147063000,1147063000,신정2동,읍면동,1115065
376,1147064000,1147064000,신정3동,읍면동,1115066
377,1147065000,1147065000,신정4동,읍면동,1115072
378,1147066000,1147066000,신정제5동,읍면동,
379,1147067000,1147067000,신정6동,읍면동,1115069
380,1147068000,1147068000,신정7동,읍면동,1115070
381,11500,1150000000,강서구,시군구,1116000
382,1150051000,1150051000,염창동,읍면동,1116051
383,1150052000,1150052000,등촌제1동,읍면동,1116052
384,1150053000,1150053000,등촌제2동,읍면동,1116053
385,1150053500,1150053500,등촌제3동,읍면동,1116054
386,1150054000,1150054000,화곡제1동,읍면동,1116073
387,1150055000,1150055000,화곡제2동,읍면동,1116057
388,1150056000,1150056000,화곡제3동,읍면동,1116058
389,1150057000,1150057000,화곡제4동,읍면동,1116059
390,1150058000,1150058000,화곡제5동,읍면동,
391,1150059000,1150059000,화곡본동,읍면동,1116055
392,1150059100,1150059100,화곡제6동,읍면동,1116061
393,1150059200,1150059200,화곡제7동,읍면동,
394,1150059300,1150059300,화곡제8동,읍면동,1116063
395,1150060300,1150060300,가양제1동,읍면동,1116064
396,1150060400,1150060400,가양제2동,읍면동,1116065
397,1150060500,1150060500,가양제3동,읍면동,1116066
398,1150061100,1150061100,발산제1동,읍면동,1116067
399,1150061200,1150061200,발산제2동,읍면동,
400,1150061500,1150061500,우장산동,읍면동,1116074
401,1150062000,1150062000,공항동,읍면동,1116069
402,1150063000,1150063000,방화제1동,읍면동,1116070
403,1150064000,1150064000,방화제2동,읍면동,1116071
404,1150064100,1150064100,방화제3동,읍면동,1116072
405,11530,1153000000,구로구,시군구,1117000
406,1153051000,1153051000,신도림동,읍면동,1117051
407,1153052000,1153052000,구로제1동,읍면동,1117052
408,1153053000,1153053000,구로제2동,읍면동,1117071
409,1153054000,1153054000,구로제3동,읍면동,1117054
410,1153055000,1153055000,구로제4동,읍면동,1117055
411,1153056000,1153056000,구로제5동,읍면동,1117056
412,1153056500,1153056500,구로본동,읍면동,
413,1153057000,1153057000,구로제6동,읍면동,
414,1153058000,1153058000,가리봉제1동,읍면동,
415,1153059000,1153059000,가리봉제2동,읍면동,
416,1153059500,1153059500,가리봉동,읍면동,1117070
417,1153072000,1153072000,고척제1동,읍면동,1117061
418,1153073000,1153073000,고척제2동,읍면동,1117062
419,1153074000,1153074000,개봉제1동,읍면동,1117072
420,1153075000,1153075000,개봉제2동,읍면동,1117064
421,1153076000,1153076000,개봉제3동,읍면동,1117065
422,1153076500,1153076500,개봉본동,읍면동,
423,1153077000,1153077000,오류제1동,읍면동,1117067
424,1153078000,1153078000,오류제2동,읍면동,1117073
425,1153079000,1153079000,수궁동,읍면동,1117069
426,1153080000,1153080000,항동,읍면동,1117074
427,11545,1154500000,금천구,시군구,1118000
428,1154551000,1154551000,가산동,읍면동,1118051
429,1154561000,1154561000,독산제1동,읍면동,1118052
430,1154562000,1154562000,독산제2동,읍면동,1118053
431,1154563000,1154563000,독산제3동,읍면동,1118054
432,1154564000,1154564000,독산제4동,읍면동,1118055
433,1154565000,1154565000,독산본동,읍면동,
434,1154566000,1154566000,시흥본동,읍면동,
435,1154567000,1154567000,시흥제1동,읍면동,1118057
436,1154568000,1154568000,시흥제2동,읍면동,1118058
437,1154569000,1154569000,시흥제3동,읍면동,1118059
438,1154570000,1154570000,시흥제4동,읍면동,1118060
439,1154571000,1154571000,시흥제5동,읍면동,1118061
440,11560,1156000000,영등포구,시군구,1119000
441,1156051000,1156051000,영등포제1동,읍면동,
442,1156051500,1156051500,영등포본동,읍면동,1119073
443,1156052000,1156052000,영등포제2동,읍면동,
444,1156053000,1156053000,영등포제3동,읍면동,
445,1156053500,1156053500,영등포동,읍면동,1119074
446,1156054000,1156054000,여의동,읍면동,1119054
447,1156055000,1156055000,당산제1동,읍면동,1119055
448,1156056000,1156056000,당산제2동,읍면동,1119056
449,1156057000,1156057000,도림제1동,읍면동,
450,1156058000,1156058000,도림제2동,읍면동,
451,1156058500,1156058500,도림동,읍면동,1119075
452,1156059000,1156059000,문래제1동,읍면동,
453,1156060000,1156060000,문래제2동,읍면동,
454,1156060500,1156060500,문래동,읍면동,1119076
455,1156061000,1156061000,양평제1동,읍면동,1119061
456,1156062000,1156062000,양평제2동,읍면동,1119062
457,1156063000,1156063000,신길제1동,읍면동,1119063
458,1156064000,1156064000,신길제2동,읍면동,
459,1156065000,1156065000,신길제3동,읍면동,1119065
460,1156066000,1156066000,신길제4동,읍면동,1119066
461,1156067000,1156067000,신길제5동,읍면동,1119067
462,1156068000,1156068000,신길제6동,읍면동,1119068
463,1156069000,1156069000,신길제7동,읍면동,1119069
464,1156070000,1156070000,대림제1동,읍면동,1119070
465,1156071000,1156071000,대림제2동,읍면동,1119071
466,1156072000,1156072000,대림제3동,읍면동,1119072
467,11590,1159000000,동작구,시군구,1120000
468,1159051000,1159051000,노량진제1동,읍면동,1120072
469,1159052000,1159052000,노량진제2동,읍면동,1120052
470,1159053000,1159053000,상도제1동,읍면동,1120053
471,1159054000,1159054000,상도제2동,읍면동,1120054
472,1159055000,1159055000,상도제3동,읍면동,1120055
473,1159056000,1159056000,상도제4동,읍면동,1120056
474,1159056100,1159056100,상도제5동,읍면동,
475,1159057000,1159057000,본동,읍면동,
476,1159058000,1159058000,흑석제1동,읍면동,
477,1159059000,1159059000,흑석제2동,읍면동,
478,1159060000,1159060000,흑석제3동,읍면동,
479,1159060500,1159060500,흑석동,읍면동,1120071
480,1159061000,1159061000,동작동,읍면동,
481,1159062000,1159062000,사당제1동,읍면동,1120063
482,1159063000,1159063000,사당제2동,읍면동,1120073
483,1159064000,1159064000,사당제3동,읍면동,1120065
484,1159065000,1159065000,사당제4동,읍면동,1120066
485,1159065100,1159065100,사당제5동,읍면동,1120067
486,1159066000,1159066000,대방동,읍면동,1120068
