BASE_DATE,ADM_CD,ADM_NM
"20220630","33044510",오근장동
"20220630","33044520",우암동
"20220630","33044530",내덕1동
"20220630","33044540",내덕2동
"20220630","33044550",율량·사천동
"20220630","33520110",보은읍
"20220630","33520310",속리산면
"20220630","33520320",장안면
"20220630","33520330",마로면
"20220630","33520340",탄부면
"20220630","33520350",삼승면
"20220630","33520360",수한면
"20220630","33520370",회남면
"20220630","33520380",회인면
"20220630","33520390",내북면
"20220630","33520400",산외면
"20220630","33530110",옥천읍
"20220630","33530310",동이면
"20220630","33530320",안남면
"20220630","33530330",안내면
"20220630","33530340",청성면
"20220630","33530350",청산면
"20220630","33530360",이원면
"20220630","33530370",군서면
"20220630","33530380",군북면
"20220630","33540110",영동읍
"20220630","33540310",용산면
"20220630","33540320",황간면
"20220630","33540330",추풍령면
"20220630","33540340",매곡면
"20220630","33540350",상촌면
"20220630","33540360",양강면
"20220630","33540370",용화면
"20220630","33540380",학산면
"20220630","33540390",양산면
"20220630","33540400",심천면
"20220630","33550110",진천읍
"20220630","33550120",덕산읍
"20220630","33550320",초평면
"20220630","33550330",문백면
"20220630","33550340",백곡면
"20220630","33550350",이월면
"20220630","33550360",광혜원면
"20220630","33560110",괴산읍
"20220630","33560310",감물면
"20220630","33560320",장연면
"20220630","33560330",연풍면
"20220630","33560340",칠성면
"20220630","33560350",문광면
"20220630","33560360",청천면
"20220630","33560370",청안면
"20220630","33560380",사리면
"20220630","33560390",소수면
"20220630","33560400",불정면
"20220630","33570110",음성읍
"20220630","33570120",금왕읍
"20220630","33570310",소이면
"20220630","33570320",원남면
"20220630","33570330",맹동면
"20220630","33570340",대소면
"20220630","33570350",삼성면
"20220630","33570360",생극면
"20220630","33570370",감곡면
"20220630","33580110",단양읍
"20220630","33580120",매포읍
"20220630","33580310",단성면
"20220630","33580320",대강면
"20220630","33580330",가곡면
"20220630","33580340",영춘면
"20220630","33580350",어상천면
"20220630","33580360",적성면
"20220630","33590140",증평읍
"20220630","33590310",도안면
"20220630","34011110",목천읍
"20220630","34011310",풍세면
"20220630","34011320",광덕면
"20220630","34011330",북면
"20220630","34011340",성남면
"20220630","34011350",수신면
"20220630","34011360",병천면
"20220630","34011370",동면
"20220630","34011510",중앙동
"20220630","34011520",문성동
"20220630","34011530",원성1동
"20220630","34011540",원성2동
"20220630","34011550",봉명동
"20220630","34011560",일봉동
"20220630","34011570",신방동
"20220630","34011580",청룡동
"20220630","34011590",신안동
"20220630","34012110",성환읍
"20220630","34012120",성거읍
"20220630","34012130",직산읍
"20220630","34012310",입장면
"20220630","34012510",성정1동
"20220630","34012520",성정2동
"20220630","34012530",쌍용1동
"20220630","34012540",쌍용2동
"20220630","34012550",쌍용3동
"20220630","34012580",백석동
"20220630","34012600",부성1동
"20220630","34012610",부성2동
"20220630","34012620",불당1동
"20220630","34012630",불당2동
"20220630","34020110",유구읍
"20220630","34020310",이인면
"20220630","34020320",탄천면
"20220630","34020330",계룡면
"20220630","34020340",반포면
"20220630","34020360",의당면
"20220630","34020370",정안면
"20220630","34020380",우성면
"20220630","34020390",사곡면
"20220630","34020400",신풍면
"20220630","34020510",중학동
"20220630","34020550",금학동
"20220630","34020560",옥룡동
"20220630","34020570",신관동
"20220630","34020580",웅진동
"20220630","34020590",월송동
"20220630","34030110",웅천읍
"20220630","34030310",주포면
"20220630","34030320",주교면
"20220630","34030330",오천면
"20220630","34030340",천북면
"20220630","34030350",청소면
"20220630","34030360",청라면
"20220630","34030370",남포면
"20220630","34030380",주산면
"20220630","34030390",미산면
"20220630","34030400",성주면
"20220630","34030510",대천1동
"20220630","34030520",대천2동
"20220630","34030530",대천3동
"20220630","34030540",대천4동
"20220630","34030560",대천5동
"20220630","34040110",염치읍
"20220630","34040120",배방읍
"20220630","34040310",송악면
"20220630","34040330",탕정면
"20220630","34040340",음봉면
"20220630","34040350",둔포면
"20220630","34040360",영인면
"20220630","34040370",인주면
"20220630","34040380",선장면
"20220630","34040390",도고면
"20220630","34040400",신창면
"20220630","34040510",온양1동
"20220630","34040520",온양2동
"20220630","34040530",온양3동
"20220630","34040540",온양4동
"20220630","34040550",온양5동
"20220630","34040560",온양6동
"20220630","34050110",대산읍
"20220630","34050310",인지면
"20220630","34050320",부석면
"20220630","34050330",팔봉면
"20220630","34050340",지곡면
"20220630","34050350",성연면
"20220630","34050360",음암면
"20220630","34050370",운산면
"20220630","34050380",해미면
"20220630","34050390",고북면
"20220630","34050510",부춘동
"20220630","34050520",동문1동
"20220630","34050530",동문2동
"20220630","34050540",수석동
"20220630","34050550",석남동
"20220630","34060110",강경읍
"20220630","34060120",연무읍
"20220630","34060310",성동면
"20220630","34060320",광석면
"20220630","34060330",노성면
"20220630","34060340",상월면
"20220630","34060350",부적면
"20220630","34060360",연산면
"20220630","34060370",벌곡면
"20220630","34060380",양촌면
"20220630","34060390",가야곡면
"20220630","34060400",은진면
"20220630","34060410",채운면
"20220630","34060510",취암동
"20220630","34060520",부창동
"20220630","34070310",두마면
"20220630","34070330",엄사면
"20220630","34070340",신도안면
"20220630","34070510",금암동
"20220630","34080110",합덕읍
"20220630","34080120",송악읍
"20220630","34080310",고대면
"20220630","34080320",석문면
"20220630","34080330",대호지면
"20220630","34080340",정미면
"20220630","34080350",면천면
"20220630","34080360",순성면
"20220630","34080370",우강면
"20220630","34080380",신평면
"20220630","34080390",송산면
"20220630","34080510",당진1동
"20220630","34080520",당진2동
"20220630","34080530",당진3동
"20220630","34510110",금산읍
"20220630","34510310",금성면
"20220630","34510320",제원면
"20220630","34510330",부리면
"20220630","34510340",군북면
"20220630","34510350",남일면
"20220630","34510360",남이면
"20220630","34510370",진산면
"20220630","34510380",복수면
"20220630","34510390",추부면
"20220630","34530110",부여읍
"20220630","34530310",규암면
"20220630","34530320",은산면
"20220630","34530330",외산면
"20220630","34530340",내산면
"20220630","34530350",구룡면
"20220630","34530360",홍산면
"20220630","34530370",옥산면
"20220630","34530380",남면
"20220630","34530390",충화면
"20220630","34530400",양화면
"20220630","34530410",임천면
"20220630","34530420",장암면
"20220630","34530430",세도면
"20220630","34530440",석성면
"20220630","34530450",초촌면
"20220630","34540110",장항읍
"20220630","34540120",서천읍
"20220630","34540310",마서면
"20220630","34540320",화양면
"20220630","34540330",기산면
"20220630","34540340",한산면
"20220630","34540350",마산면
"20220630","34540360",시초면
"20220630","34540370",문산면
"20220630","34540380",판교면
"20220630","34540390",종천면
"20220630","34540400",비인면
"20220630","34540410",서면
"20220630","34550110",청양읍
"20220630","34550310",운곡면
"20220630","34550320",대치면
"20220630","34550330",정산면
"20220630","34550340",목면
"20220630","34550350",청남면
"20220630","34550360",장평면
"20220630","34550370",남양면
"20220630","34550380",화성면
"20220630","34550390",비봉면
"20220630","34560110",홍성읍
"20220630","34560120",광천읍
"20220630","34560130",홍북읍
"20220630","34560320",금마면
"20220630","34560330",홍동면
"20220630","34560340",장곡면
"20220630","34560350",은하면
"20220630","34560360",결성면
"20220630","34560370",서부면
"20220630","34560380",갈산면
"20220630","34560390",구항면
"20220630","34570110",예산읍
"20220630","34570120",삽교읍
"20220630","34570310",대술면
"20220630","34570320",신양면
"20220630","34570330",광시면
"20220630","34570340",대흥면
"20220630","34570350",응봉면
"20220630","34570360",덕산면
"20220630","34570370",봉산면
"20220630","34570380",고덕면
"20220630","34570390",신암면
"20220630","34570400",오가면
"20220630","34580110",태안읍
"20220630","34580120",안면읍
"20220630","34580310",고남면
"20220630","34580320",남면
"20220630","34580330",근흥면
"20220630","34580340",소원면
"20220630","34580350",원북면
"20220630","34580360",이원면
"20220630","35011600",동서학동
"20220630","35011610",서서학동
"20220630","35011620",중화산1동
"20220630","35011630",중화산2동
"20220630","35011640",평화1동
"20220630","35011650",평화2동
"20220630","35011660",서신동
"20220630","35011670",삼천1동
"20220630","35011680",삼천2동
"20220630","35011690",삼천3동
"20220630","35011700",효자1동
"20220630","35011710",효자2동
"20220630","35011720",효자3동
"20220630","35011740",중앙동
"20220630","35011750",풍남동
"20220630","35011760",노송동
"20220630","35011770",완산동
"20220630","35011780",효자4동
"20220630","35011790",효자5동
"20220630","35012540",인후1동
"20220630","35012550",인후2동
"20220630","35012560",인후3동
"20220630","35012570",덕진동
"20220630","35012580",금암1동
"20220630","35012590",금암2동
"20220630","35012600",팔복동
"20220630","35012610",우아1동
"20220630","35012620",우아2동
"20220630","35012630",호성동
"20220630","35012650",송천1동
"20220630","35012660",송천2동
"20220630","35012670",조촌동
"20220630","35012690",진북동
"20220630","35012700",혁신동
"20220630","35012710",여의동
"20220630","35020110",옥구읍
"20220630","35020310",옥산면
"20220630","35020320",회현면
"20220630","35020330",임피면
"20220630","35020340",서수면
"20220630","35020350",대야면
"20220630","35020360",개정면
"20220630","35020370",성산면
"20220630","35020380",나포면
"20220630","35020390",옥도면
"20220630","35020400",옥서면
"20220630","35020510",해신동
"20220630","35020530",월명동
"20220630","35020550",신풍동
"20220630","35020560",삼학동
"20220630","35020600",중앙동
"20220630","35020640",흥남동
"20220630","35020650",조촌동
"20220630","35020660",경암동
"20220630","35020670",구암동
"20220630","35020680",개정동
"20220630","35020690",수송동
"20220630","35020700",나운1동
"20220630","35020710",나운2동
"20220630","35020720",소룡동
"20220630","35020730",미성동
"20220630","35020740",나운3동
"20220630","35030110",함열읍
"20220630","35030310",오산면
"20220630","35030320",황등면
"20220630","35030330",함라면
"20220630","35030340",웅포면
"20220630","35030350",성당면
"20220630","35030360",용안면
"20220630","35030370",낭산면
"20220630","35030380",망성면
"20220630","35030390",여산면
"20220630","35030400",금마면
"20220630","35030410",왕궁면
"20220630","35030420",춘포면
"20220630","35030430",삼기면
"20220630","35030440",용동면
"20220630","35030510",중앙동
"20220630","35030530",평화동
"20220630","35030550",인화동
"20220630","35030570",동산동
"20220630","35030580",마동
"20220630","35030590",남중동
"20220630","35030610",모현동
"20220630","35030620",송학동
"20220630","35030650",신동
"20220630","35030660",영등1동
"20220630","35030690",팔봉동
"20220630","35030700",삼성동
"20220630","35030710",영등2동
"20220630","35030720",어양동
"20220630","35040110",신태인읍
"20220630","35040310",북면
"20220630","35040320",입암면
"20220630","35040330",소성면
"20220630","35040340",고부면
"20220630","35040350",영원면
"20220630","35040360",덕천면
"20220630","35040370",이평면
"20220630","35040380",정우면
"20220630","35040390",태인면
"20220630","35040400",감곡면
"20220630","35040410",옹동면
"20220630","35040420",칠보면
"20220630","35040430",산내면
"20220630","35040440",산외면
"20220630","35040510",수성동
"20220630","35040520",장명동
"20220630","35040530",내장상동
"20220630","35040540",시기동
"20220630","35040570",연지동
"20220630","35040580",농소동
"20220630","35040590",상교동
"20220630","35040600",초산동
"20220630","35050110",운봉읍
"20220630","35050310",주천면
"20220630","35050320",수지면
"20220630","35050330",송동면
"20220630","35050340",주생면
"20220630","35050350",금지면
"20220630","35050360",대강면
"20220630","35050370",대산면
"20220630","35050380",사매면
"20220630","35050390",덕과면
"20220630","35050400",보절면
"20220630","35050410",산동면
"20220630","35050420",이백면
"20220630","35050430",인월면
"20220630","35050440",아영면
"20220630","35050450",산내면
"20220630","35050510",동충동
"20220630","35050520",죽항동
"20220630","35050540",노암동
"20220630","35050550",금동
"20220630","35050560",왕정동
"20220630","35050570",향교동
"20220630","35050590",도통동
"20220630","35060110",만경읍
"20220630","35060310",죽산면
"20220630","35060320",백산면
"20220630","35060330",용지면
"20220630","35060340",백구면
"20220630","35060350",부량면
"20220630","35060360",공덕면
"20220630","35060370",청하면
"20220630","35060380",성덕면
"20220630","35060390",진봉면
"20220630","35060400",금구면
"20220630","35060410",봉남면
"20220630","35060420",황산면
"20220630","35060430",금산면
"20220630","35060440",광활면
"20220630","35060510",요촌동
"20220630","35060520",신풍동
"20220630","35060540",검산동
"20220630","35060580",교월동
"20220630","35510110",삼례읍
"20220630","35510120",봉동읍
"20220630","35510130",용진읍
"20220630","35510320",상관면
"20220630","35510330",이서면
"20220630","35510340",소양면
"20220630","35510350",구이면
"20220630","35510360",고산면
"20220630","35510370",비봉면
"20220630","35510380",운주면
"20220630","35510390",화산면
"20220630","35510400",동상면
"20220630","35510410",경천면
"20220630","35520110",진안읍
"20220630","35520310",용담면
"20220630","35520320",안천면
"20220630","35520330",동향면
"20220630","35520340",상전면
"20220630","35520350",백운면
"20220630","35520360",성수면
"20220630","35520370",마령면
"20220630","35520380",부귀면
"20220630","35520390",정천면
"20220630","35520400",주천면
"20220630","35530110",무주읍
"20220630","35530310",무풍면
"20220630","35530320",설천면
"20220630","35530330",적상면
"20220630","35530340",안성면
"20220630","35530350",부남면
"20220630","35540110",장수읍
"20220630","35540310",산서면
"20220630","35540320",번암면
"20220630","35540330",장계면
"20220630","35540340",천천면
"20220630","35540350",계남면
"20220630","35540360",계북면
"20220630","35550110",임실읍
"20220630","35550310",청웅면
"20220630","35550320",운암면
"20220630","35550330",신평면
"20220630","35550340",성수면
"20220630","35550350",오수면
"20220630","35550360",신덕면
"20220630","35550370",삼계면
"20220630","35550380",관촌면
"20220630","35550390",강진면
"20220630","35550400",덕치면
"20220630","35550410",지사면
"20220630","35560110",순창읍
"20220630","35560310",인계면
"20220630","35560320",동계면
"20220630","35560330",적성면
"20220630","35560340",유등면
"20220630","35560350",풍산면
"20220630","35560360",금과면
"20220630","35560370",팔덕면
"20220630","35560380",복흥면
"20220630","35560390",쌍치면
"20220630","35560400",구림면
"20220630","35570110",고창읍
"20220630","35570310",고수면
"20220630","35570320",아산면
"20220630","35570330",무장면
"20220630","35570340",공음면
"20220630","35570350",상하면
"20220630","35570360",해리면
"20220630","35570370",성송면
"20220630","35570380",대산면
"20220630","35570390",심원면
"20220630","35570400",흥덕면
"20220630","35570410",성내면
"20220630","35570420",신림면
"20220630","35570430",부안면
"20220630","35580110",부안읍
"20220630","35580310",주산면
"20220630","35580320",동진면
"20220630","35580330",행안면
"20220630","35580340",계화면
"20220630","35580350",보안면
"20220630","35580360",변산면
"20220630","35580370",진서면
"20220630","35580380",백산면
"20220630","35580390",상서면
"20220630","35580400",하서면
"20220630","35580410",줄포면
"20220630","35580420",위도면
"20220630","36010510",용당1동
"20220630","36010520",용당2동
"20220630","36010530",연동
"20220630","36010550",산정동
"20220630","36010560",연산동
"20220630","36010570",원산동
"20220630","36010580",대성동
"20220630","36010600",목원동
"20220630","36010620",동명동
"20220630","36010630",삼학동
"20220630","36010640",만호동
"20220630","36010650",유달동
"20220630","36010670",죽교동
"20220630","36010680",북항동
"20220630","36010690",용해동
"20220630","36010700",이로동
"20220630","36010710",상동
"20220630","36010720",하당동
"20220630","36010730",신흥동
"20220630","36010740",삼향동
"20220630","36010750",옥암동
"20220630","36010760",부흥동
"20220630","36010770",부주동
"20220630","36020110",돌산읍
"20220630","36020310",소라면
"20220630","36020320",율촌면
"20220630","36020330",화양면
"20220630","36020340",남면
"20220630","36020350",화정면
"20220630","36020360",삼산면
"20220630","36020510",동문동
"20220630","36020520",한려동
"20220630","36020530",중앙동
"20220630","36020540",충무동
"20220630","36020550",광림동
"20220630","36020560",서강동
"20220630","36020570",대교동
"20220630","36020580",국동
"20220630","36020590",월호동
"20220630","36020600",여서동
"20220630","36020610",문수동
"20220630","36020620",미평동
"20220630","36020630",둔덕동
"20220630","36020640",만덕동
"20220630","36020650",쌍봉동
"20220630","36020660",시전동
"20220630","36020670",여천동
"20220630","36020680",주삼동
"20220630","36020690",삼일동
"20220630","36020700",묘도동
"20220630","36030110",승주읍
"20220630","36030310",주암면
"20220630","36030320",송광면
"20220630","36030330",외서면
"20220630","36030340",낙안면
"20220630","36030350",별량면
"20220630","36030360",상사면
"20220630","36030370",해룡면
"20220630","36030380",서면
"20220630","36030390",황전면
"20220630","36030400",월등면
"20220630","36030510",향동
"20220630","36030540",매곡동
"20220630","36030550",삼산동
"20220630","36030560",조곡동
"20220630","36030570",덕연동
"20220630","36030580",풍덕동
"20220630","36030590",남제동
"20220630","36030600",저전동
"20220630","36030610",장천동
"20220630","36030620",중앙동
"20220630","36030630",도사동
"20220630","36030660",왕조1동
"20220630","36030670",왕조2동
"20220630","36040110",남평읍
"20220630","36040310",세지면
"20220630","36040320",왕곡면
"20220630","36040330",반남면
"20220630","36040340",공산면
"20220630","36040350",동강면
"20220630","36040360",다시면
"20220630","36040370",문평면
"20220630","36040380",노안면
"20220630","36040390",금천면
"20220630","36040400",산포면
"20220630","36040410",다도면
"20220630","36040420",봉황면
"20220630","36040510",송월동
"20220630","36040520",영강동
"20220630","36040540",금남동
"20220630","36040550",성북동
"20220630","36040580",영산동
"20220630","36040600",이창동
"20220630","36040610",빛가람동
"20220630","36060110",광양읍
"20220630","36060310",봉강면
"20220630","36060320",옥룡면
"20220630","36060330",옥곡면
"20220630","36060340",진상면
"20220630","36060350",진월면
"20220630","36060360",다압면
"20220630","36060510",골약동
"20220630","36060530",중마동
"20220630","36060540",광영동
"20220630","36060550",태인동
"20220630","36060560",금호동
"20220630","36510110",담양읍
"20220630","36510310",봉산면
"20220630","36510320",고서면
"20220630","36510340",창평면
"20220630","36510350",대덕면
"20220630","36510360",무정면
"20220630","36510370",금성면
"20220630","36510380",용면
"20220630","36510390",월산면
"20220630","36510400",수북면
"20220630","36510410",대전면
"20220630","36510420",가사문학면
"20220630","36520110",곡성읍
"20220630","36520310",오곡면
"20220630","36520320",삼기면
"20220630","36520330",석곡면
"20220630","36520340",목사동면
"20220630","36520350",죽곡면
"20220630","36520360",고달면
"20220630","36520370",옥과면
"20220630","36520380",입면
"20220630","36520390",겸면
"20220630","36520400",오산면
"20220630","36530110",구례읍
"20220630","36530310",문척면
"20220630","36530320",간전면
"20220630","36530330",토지면
"20220630","36530340",마산면
"20220630","36530350",광의면
"20220630","36530360",용방면
"20220630","36530370",산동면
"20220630","36550110",고흥읍
"20220630","36550120",도양읍
"20220630","36550310",풍양면
"20220630","36550320",도덕면
"20220630","36550330",금산면
"20220630","36550340",도화면
"20220630","36550350",포두면
"20220630","36550360",봉래면
"20220630","36550370",동일면
"20220630","36550380",점암면
"20220630","36550390",영남면
"20220630","36550400",과역면
"20220630","36550410",남양면
"20220630","36550420",동강면
"20220630","36550430",대서면
"20220630","36550440",두원면
"20220630","36560110",보성읍
"20220630","36560120",벌교읍
"20220630","36560310",노동면
"20220630","36560320",미력면
"20220630","36560330",겸백면
"20220630","36560340",율어면
"20220630","36560350",복내면
"20220630","36560360",문덕면
"20220630","36560370",조성면
"20220630","36560380",득량면
"20220630","36560390",회천면
"20220630","36560400",웅치면
"20220630","36570110",화순읍
"20220630","36570310",한천면
"20220630","36570320",춘양면
"20220630","36570330",청풍면
"20220630","36570340",이양면
"20220630","36570350",능주면
"20220630","36570360",도곡면
"20220630","36570370",도암면
"20220630","36570380",이서면
"20220630","36570400",동복면
"20220630","36570420",동면
"20220630","36570430",백아면
"20220630","36570440",사평면
"20220630","36580110",장흥읍
"20220630","36580120",관산읍
"20220630","36580130",대덕읍
"20220630","36580310",용산면
"20220630","36580320",안양면
"20220630","36580330",장동면
"20220630","36580340",장평면
"20220630","36580350",유치면
"20220630","36580360",부산면
"20220630","36580370",회진면
"20220630","36590110",강진읍
"20220630","36590310",군동면
"20220630","36590320",칠량면
"20220630","36590330",대구면
"20220630","36590340",마량면
"20220630","36590350",도암면
"20220630","36590360",신전면
"20220630","36590370",성전면
"20220630","36590380",작천면
"20220630","36590390",병영면
"20220630","36590400",옴천면
"20220630","36600110",해남읍
"20220630","36600310",삼산면
"20220630","36600320",화산면
"20220630","36600330",현산면
"20220630","36600340",송지면
"20220630","36600350",북평면
"20220630","36600360",북일면
"20220630","36600370",옥천면
"20220630","36600380",계곡면
"20220630","36600390",마산면
"20220630","36600400",황산면
"20220630","36600410",산이면
"20220630","36600420",문내면
"20220630","36600430",화원면
"20220630","36610110",영암읍
"20220630","36610120",삼호읍
"20220630","36610310",덕진면
"20220630","36610320",금정면
"20220630","36610330",신북면
"20220630","36610340",시종면
"20220630","36610350",도포면
"20220630","36610360",군서면
"20220630","36610370",서호면
"20220630","36610380",학산면
"20220630","36610390",미암면
"20220630","36620110",무안읍
"20220630","36620120",일로읍
"20220630","36620130",삼향읍
"20220630","36620320",몽탄면
"20220630","36620330",청계면
"20220630","36620340",현경면
"20220630","36620350",망운면
"20220630","36620360",해제면
"20220630","36620370",운남면
"20220630","36630110",함평읍
"20220630","36630310",손불면
"20220630","36630320",신광면
"20220630","36630330",학교면
"20220630","36630340",엄다면
"20220630","36630350",대동면
"20220630","36630360",나산면
"20220630","36630370",해보면
"20220630","36630380",월야면
"20220630","36640110",영광읍
"20220630","36640120",백수읍
"20220630","36640130",홍농읍
"20220630","36640310",대마면
"20220630","36640320",묘량면
"20220630","36640330",불갑면
"20220630","36640340",군서면
"20220630","36640350",군남면
"20220630","36640360",염산면
"20220630","36640370",법성면
"20220630","36640380",낙월면
"20220630","36650110",장성읍
"20220630","36650310",진원면
"20220630","36650320",남면
"20220630","36650330",동화면
"20220630","36650340",삼서면
"20220630","36650350",삼계면
"20220630","36650360",황룡면
"20220630","36650370",서삼면
"20220630","36650380",북일면
"20220630","36650390",북이면
"20220630","36650400",북하면
"20220630","36660110",완도읍
"20220630","36660120",금일읍
"20220630","36660130",노화읍
"20220630","36660310",군외면
"20220630","36660320",신지면
"20220630","36660330",고금면
"20220630","36660340",약산면
"20220630","36660350",청산면
"20220630","36660360",소안면
"20220630","36660370",금당면
"20220630","36660380",보길면
"20220630","36660390",생일면
"20220630","36670110",진도읍
"20220630","36670310",군내면
"20220630","36670320",고군면
"20220630","36670330",의신면
"20220630","36670340",임회면
"20220630","36670350",지산면
"20220630","36670360",조도면
"20220630","36680110",지도읍
"20220630","36680120",압해읍
"20220630","36680310",증도면
"20220630","36680320",임자면
"20220630","36680330",자은면
"20220630","36680340",비금면
"20220630","36680350",도초면
"20220630","36680360",흑산면
"20220630","36680370",하의면
"20220630","36680380",신의면
"20220630","36680390",장산면
"20220630","36680400",안좌면
"20220630","36680410",팔금면
"20220630","36680420",암태면
"20220630","37011110",구룡포읍
"20220630","37011120",연일읍
"20220630","37011130",오천읍
"20220630","37011310",대송면
"20220630","37011320",동해면
"20220630","37011330",장기면
"20220630","37011350",호미곶면
"20220630","37011550",송도동
"20220630","37011560",청림동
"20220630","37011570",제철동
"20220630","37011580",효곡동
"20220630","37011590",대이동
"20220630","37011600",상대동
"20220630","37011610",해도동
"20220630","37012110",흥해읍
"20220630","37012310",신광면
"20220630","37012320",청하면
"20220630","37012330",송라면
"20220630","37012340",기계면
"20220630","37012350",죽장면
"20220630","37012360",기북면
"20220630","37012580",양학동
"20220630","37012610",용흥동
"20220630","37012630",우창동
"20220630","37012640",두호동
"20220630","37012650",장량동
"20220630","37012660",환여동
"20220630","37012670",중앙동
"20220630","37012680",죽도동
"20220630","37020110",감포읍
"20220630","37020120",안강읍
"20220630","37020130",건천읍
"20220630","37020140",외동읍
"20220630","37020320",양남면
"20220630","37020330",내남면
"20220630","37020340",산내면
"20220630","37020350",서면
"20220630","37020360",현곡면
"20220630","37020370",강동면
"20220630","37020380",천북면
"20220630","37020390",문무대왕면
"20220630","37020510",중부동
"20220630","37020550",성건동
"20220630","37020580",월성동
"20220630","37020590",선도동
"20220630","37020620",용강동
"20220630","37020630",황성동
"20220630","37020640",동천동
"20220630","37020660",불국동
"20220630","37020670",보덕동
"20220630","37020680",황오동
"20220630","37020690",황남동
"20220630","37030110",아포읍
"20220630","37030310",농소면
"20220630","37030320",남면
"20220630","37030330",개령면
"20220630","37030340",감문면
"20220630","37030350",어모면
"20220630","37030360",봉산면
"20220630","37030370",대항면
"20220630","37030380",감천면
"20220630","37030390",조마면
"20220630","37030400",구성면
"20220630","37030410",지례면
"20220630","37030420",부항면
"20220630","37030430",대덕면
"20220630","37030440",증산면
"20220630","37030550",양금동
"20220630","37030560",대신동
"20220630","37030580",대곡동
"20220630","37030590",지좌동
"20220630","37030600",자산동
"20220630","37030610",평화남산동
"20220630","37030620",율곡동
"20220630","37040110",풍산읍
"20220630","37040310",와룡면
"20220630","37040320",북후면
"20220630","37040330",서후면
"20220630","37040340",풍천면
"20220630","37040350",일직면
"20220630","37040360",남후면
"20220630","37040370",남선면
"20220630","37040380",임하면
"20220630","37040390",길안면
"20220630","37040400",임동면
"20220630","37040410",예안면
"20220630","37040420",도산면
"20220630","37040430",녹전면
"20220630","37040510",중구동
"20220630","37040520",명륜동
"20220630","37040540",용상동
"20220630","37040560",태화동
"20220630","37040580",평화동
"20220630","37040590",안기동
"20220630","37040600",옥동
"20220630","37040610",송하동
"20220630","37040620",서구동
"20220630","37040630",강남동
"20220630","37050110",선산읍
"20220630","37050120",고아읍
"20220630","37050130",산동읍
"20220630","37050310",무을면
"20220630","37050320",옥성면
"20220630","37050330",도개면
"20220630","37050340",해평면
"20220630","37050360",장천면
"20220630","37050510",송정동
"20220630","37050550",도량동
"20220630","37050560",지산동
"20220630","37050570",선주원남동
"20220630","37050590",형곡1동
"20220630","37050600",형곡2동
"20220630","37050610",신평1동
"20220630","37050620",신평2동
"20220630","37050660",광평동
"20220630","37050670",상모사곡동
"20220630","37050690",임오동
"20220630","37050700",인동동
"20220630","37050710",진미동
"20220630","37050720",양포동
"20220630","37050730",비산동
"20220630","37050740",공단동
"20220630","37050750",원평동
"20220630","37060110",풍기읍
"20220630","37060310",이산면
"20220630","37060320",평은면
"20220630","37060330",문수면
"20220630","37060340",장수면
"20220630","37060350",안정면
"20220630","37060360",봉현면
"20220630","37060370",순흥면
"20220630","37060380",단산면
"20220630","37060390",부석면
"20220630","37060510",상망동
"20220630","37060530",하망동
"20220630","37060550",영주1동
"20220630","37060580",영주2동
"20220630","37060590",휴천1동
"20220630","37060600",휴천2동
"20220630","37060610",휴천3동
"20220630","37060620",가흥1동
"20220630","37060630",가흥2동
"20220630","37070110",금호읍
"20220630","37070310",청통면
"20220630","37070320",신녕면
"20220630","37070330",화산면
"20220630","37070340",화북면
"20220630","37070350",화남면
"20220630","37070360",자양면
"20220630","37070370",임고면
"20220630","37070380",고경면
"20220630","37070390",북안면
"20220630","37070400",대창면
"20220630","37070510",동부동
"20220630","37070520",중앙동
"20220630","37070530",서부동
"20220630","37070540",완산동
"20220630","37070550",남부동
"20220630","37080110",함창읍
"20220630","37080320",중동면
"20220630","37080330",낙동면
"20220630","37080340",청리면
"20220630","37080350",공성면
"20220630","37080360",외남면
"20220630","37080370",내서면
"20220630","37080380",모동면
"20220630","37080390",모서면
"20220630","37080400",화동면
"20220630","37080410",화서면
"20220630","37080420",화북면
"20220630","37080430",외서면
"20220630","37080440",은척면
"20220630","37080450",공검면
"20220630","37080460",이안면
"20220630","37080470",화남면
"20220630","37080480",사벌국면
"20220630","37080520",남원동
"20220630","37080530",북문동
"20220630","37080540",계림동
"20220630","37080550",동문동
"20220630","37080560",동성동
"20220630","37080570",신흥동
"20220630","37090110",문경읍
"20220630","37090120",가은읍
"20220630","37090310",영순면
"20220630","37090320",산양면
"20220630","37090330",호계면
"20220630","37090340",산북면
"20220630","37090350",동로면
"20220630","37090360",마성면
"20220630","37090370",농암면
"20220630","37090570",점촌1동
"20220630","37090580",점촌2동
"20220630","37090590",점촌3동
"20220630","37090600",점촌4동
"20220630","37090610",점촌5동
"20220630","37100110",하양읍
"20220630","37100120",진량읍
"20220630","37100130",압량읍
"20220630","37100310",와촌면
"20220630","37100320",자인면
"20220630","37100330",용성면
"20220630","37100340",남산면
"20220630","37100360",남천면
"20220630","37100510",중앙동
"20220630","37100520",동부동
"20220630","37100530",서부1동
"20220630","37100540",남부동
"20220630","37100550",북부동
"20220630","37100560",중방동
"20220630","37100570",서부2동
"20220630","37510110",군위읍
"20220630","37510310",소보면
"20220630","37510320",효령면
"20220630","37510330",부계면
"20220630","37510340",우보면
"20220630","37510350",의흥면
"20220630","37510360",산성면
