22060680,지산2동,2726065200
22060690,범물1동,2726066100
22060700,범물2동,2726066200
22060710,고산1동,2726067000
22060720,고산2동,2726068000
22060730,고산3동,2726069000
22070550,두류3동,2729055000
22070560,본리동,2729059000
22070570,감삼동,2729055500
22070580,죽전동,2729056300
22070590,장기동,2729056800
22070600,이곡1동,2729057600
22070610,신당동,2729058500
22070630,월성2동,2729060200
22070650,상인1동,2729062400
22070660,상인2동,2729062500
22070670,상인3동,2729062600
22070680,도원동,2729062800
22070690,송현1동,2729063000
22070700,송현2동,2729064000
22070710,본동,2729065000
22070720,용산1동,2729057100
22070730,용산2동,2729057200
22070740,이곡2동,2729057700
22070750,성당동,2729051500
22070760,두류1·2동,2729053500
22070770,월성1동,2729060100
22070780,진천동,2729061500
22070790,유천동,2729061700
22510110,화원읍,2771025000
22510120,논공읍,2771025300
22510130,다사읍,2771025600
22510140,유가읍,2771025900
22510150,옥포읍,2771026200
22510160,현풍읍,2771026500
22510310,가창면,2771031000
22510320,하빈면,2771033000
22510360,구지면,2771038000
23010520,연안동,2811052000
23010530,신포동,2811053000
23010540,신흥동,2811054000
23010560,도원동,2811056000
23010570,율목동,2811057000
23010580,동인천동,2811058500
23010630,용유동,2811063000
23010640,운서동,2811062800
23010650,영종동,2811062000
23010660,영종1동,2811062200
23010670,개항동,2811061500
23020510,만석동,2814051000
23020520,화수1·화평동,2814052500
23020530,화수2동,2814053000
23020550,송현1·2동,2814055500
23020570,송현3동,2814057000
23020580,송림1동,2814058000
23020590,송림2동,2814059000
23020600,송림3·5동,2814060500
23020610,송림4동,2814061000
23020630,송림6동,2814063000
23020640,금창동,2814064000
23040510,옥련1동,2818563000
23040520,선학동,2818575000
23040530,연수1동,2818576100
23040540,연수2동,2818576200
23040550,연수3동,2818576300
23040560,청학동,2818576600
23040570,동춘1동,2818578000
23040580,동춘2동,2818579000
23040590,동춘3동,2818579500
23040600,옥련2동,2818564000
23040640,송도1동,2818582000
23040650,송도3동,2818584000
23040660,송도2동,2818583000
23040680,송도4동,2818585000
23040690,송도5동,2818586000
23050510,구월1동,2820051000
23050520,구월2동,2820052000
23050530,구월3동,2820052100
23050540,구월4동,2820052200
23050550,간석1동,2820053000
23050560,간석2동,2820054000
23050570,간석3동,2820055000
23050580,간석4동,2820055100
23050590,만수1동,2820056000
23050600,만수2동,2820057000
23050610,만수3동,2820058000
23050620,만수4동,2820058100
23050630,만수5동,2820058200
23050640,만수6동,2820058300
23050670,남촌도림동,2820066000
23050720,논현1동,2820069000
23050730,논현2동,2820070000
23050740,논현고잔동,2820071000
